observation_id,observed_on,latitude,longitude,positional_accuracy,quality_grade,taxon_id,taxon_name,common_name,coordinates_obscured,uri
134237996,2022-09-08,42.5182595581,-71.0394645647,177.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/134237996
134578950,2022-09-10,42.4442073631,-72.1464398155,8.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/134578950
135233678,2022-09-15,41.8955555556,-70.7455555556,,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/135233678
135442152,2022-08-21,42.4083263612,-71.3306858818,33.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/135442152
135497143,2022-09-17,42.40663,-71.329242,,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/135497143
138007974,2022-10-08,41.9663194812,-71.0420739575,30.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/138007974
139650535,2022-10-22,41.39605,-70.6737283333,9.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/139650535
139746247,2022-10-22,42.239059,-71.262489,17.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/139746247
140203446,2022-10-27,42.0996757727,-71.3794398779,25.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/140203446
140203609,2022-10-27,42.0998131105,-71.37935771,11.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/140203609
140935088,2022-11-02,41.35365,-70.8191383333,4.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/140935088
141337977,2022-10-23,42.4442105426,-71.2860705469,8.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/141337977
142493853,2011-05-14,42.7242580472,-73.2029111571,112.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/142493853
142686401,2022-11-23,42.1205731748,-71.1658351921,8.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/142686401
