observation_id,taxon_id,taxon_name,common_name,latitude,longitude,positional_accuracy,observed_on,coordinates_obscured
9709350,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263461541,-72.5405674614,32.0,2017-11-30,False
9709352,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263461541,-72.5405674614,32.0,2017-11-29,False
9709353,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263461541,-72.5405674614,32.0,2017-11-29,False
9709354,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263461541,-72.5405674614,32.0,2017-11-29,False
9709355,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263461541,-72.5405674614,32.0,2017-12-25,False
9709356,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263461541,-72.5405674614,32.0,2017-11-25,False
9709357,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263461541,-72.5405674614,32.0,2017-12-25,False
9709358,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263461541,-72.5405674614,32.0,2017-11-25,False
9709359,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263461541,-72.5405674614,32.0,2017-12-01,False
9717421,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263933058,-72.5406050124,15.0,2017-11-25,False
9717422,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263933058,-72.5406050124,15.0,2017-11-25,False
9717423,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263933058,-72.5406050124,15.0,2017-11-25,False
9717424,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263933058,-72.5406050124,15.0,2017-11-25,False
9717425,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263933058,-72.5406050124,15.0,2017-11-25,False
9717426,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263933058,-72.5406050124,15.0,2017-11-24,False
9717427,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263933058,-72.5406050124,15.0,2017-11-24,False
9717428,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263933058,-72.5406050124,15.0,2017-11-24,False
9717429,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263933058,-72.5406050124,15.0,2017-11-24,False
9717430,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263933058,-72.5406050124,15.0,2017-11-24,False
9717431,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263933058,-72.5406050124,15.0,2017-11-24,False
9717432,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263933058,-72.5406050124,15.0,2017-11-24,False
9717433,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263933058,-72.5406050124,15.0,2017-11-24,False
9717434,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263933058,-72.5406050124,15.0,2017-11-24,False
9717435,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263933058,-72.5406050124,15.0,2017-11-23,False
9717436,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263933058,-72.5406050124,15.0,2017-11-23,False
9717866,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-23,False
9717867,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-23,False
9717868,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-23,False
9717869,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-23,False
9717870,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-23,False
9717871,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-23,False
9717872,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-23,False
9717873,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-22,False
9717874,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-22,False
9717875,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-22,False
9717876,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-22,False
9717877,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-21,False
9717878,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-21,False
9717879,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-21,False
9717880,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-21,False
9717881,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-21,False
9717882,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-21,False
9717883,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-20,False
9717885,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3263441426,-72.5406763708,31.0,2017-11-20,False
9722143,453109,Pekania pennanti,Fisher,42.2341666667,-70.877,,2013-02-21,False
9722144,453109,Pekania pennanti,Fisher,42.2341666667,-70.877,,2013-02-21,False
9722145,453109,Pekania pennanti,Fisher,42.2341666667,-70.8768305556,,2013-02-21,False
9722146,453109,Pekania pennanti,Fisher,42.2341666667,-70.8768305556,,2013-02-21,False
9722147,453109,Pekania pennanti,Fisher,42.2341666667,-70.8768305556,,2013-02-21,False
9722148,453109,Pekania pennanti,Fisher,42.2341666667,-70.8768305556,,2013-02-21,False
9722149,453109,Pekania pennanti,Fisher,42.2343333333,-70.8768305556,,2013-02-21,False
9722150,453109,Pekania pennanti,Fisher,42.2343333333,-70.8768305556,,2013-02-21,False
9722184,42051,Canis latrans,Coyote,42.2510867549,-70.8599817753,31.0,2013-02-25,False
9722185,42051,Canis latrans,Coyote,42.2511525375,-70.8603841066,15.0,2013-02-25,False
9722277,42223,Odocoileus virginianus,White-tailed Deer,42.2510424808,-70.8596250415,8.0,2013-02-25,False
9722345,42051,Canis latrans,Coyote,42.2511209041,-70.8597135544,122.0,2013-02-23,False
9723181,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3264217015,-72.5405690812,31.0,2017-11-19,False
9723182,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3264217015,-72.5405690812,31.0,2017-11-19,False
9723183,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3264217015,-72.5405690812,31.0,2017-11-19,False
9723184,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3264217015,-72.5405690812,31.0,2017-11-19,False
9723185,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3264217015,-72.5405690812,31.0,2017-11-19,False
9723186,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3264217015,-72.5405690812,31.0,2017-11-19,False
9723188,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3264217015,-72.5405690812,31.0,2017-11-19,False
9723190,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3264217015,-72.5405690812,31.0,2017-11-18,False
9723191,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3264217015,-72.5405690812,31.0,2017-11-18,False
9723192,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3264217015,-72.5405690812,31.0,2017-11-18,False
9723193,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3264217015,-72.5405690812,31.0,2017-11-18,False
9723194,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3264217015,-72.5405690812,31.0,2017-11-18,False
9724004,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.6057805,-71.5486562,7843.0,2016-07-19,False
9724024,46217,Tamias striatus,Eastern Chipmunk,42.6057805,-71.5486562,7843.0,2016-07-19,False
9724031,41880,Mephitis mephitis,Striped Skunk,42.6057805,-71.5486562,7843.0,2016-07-08,False
9724061,44026,Erethizon dorsatum,North American Porcupine,42.6057805,-71.5486562,7843.0,2016-11-18,False
9724426,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.6057805,-71.5486562,7843.0,2014-06-18,False
9724644,41777,Lontra canadensis,North American River Otter,42.6057805,-71.5486562,7843.0,2015-12-21,False
9724692,42223,Odocoileus virginianus,White-tailed Deer,42.6057805,-71.5486562,7843.0,2015-07-17,False
9724832,43111,Sylvilagus floridanus,Eastern Cottontail,42.6057805,-71.5486562,7843.0,2015-06-17,False
9725099,1264432,Neogale vison,American Mink,42.6057805,-71.5486562,7843.0,2015-05-18,False
9728014,43794,Castor canadensis,American Beaver,42.3821533333,-72.4141916667,5.0,2018-01-28,False
9732539,453109,Pekania pennanti,Fisher,42.6303637241,-70.8429127943,244.0,2018-01-05,False
9732561,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.63014268,-70.8432131983,244.0,2018-01-17,False
9732616,41663,Procyon lotor,Common Raccoon,42.6302374261,-70.8427411329,244.0,2018-01-15,False
9732642,42069,Vulpes vulpes,Red Fox,42.6306163193,-70.8437711012,244.0,2018-02-01,False
9732667,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.630182,-70.843101,6.0,2018-01-31,False
9743723,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3624916667,-72.4332283333,30.0,2018-02-04,False
9743805,44026,Erethizon dorsatum,North American Porcupine,42.3628583333,-72.4330583333,5005.0,2018-02-04,False
9744128,43132,Lepus americanus,Snowshoe Hare,42.3624416667,-72.4349366667,5.0,2018-02-04,False
9761745,44576,Rattus norvegicus,Brown Rat,42.3537616667,-71.1300805,25.0,2018-02-07,False
9763733,42223,Odocoileus virginianus,White-tailed Deer,42.0590153,-71.0806276,186.0,2017-05-05,False
9763734,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.0590153,-71.0806276,186.0,2017-05-03,False
9767321,44026,Erethizon dorsatum,North American Porcupine,42.6173521813,-71.5496560604,2.0,2016-10-30,False
9802501,41566,Megaptera novaeangliae,Humpback Whale,42.0134105681,-70.1764090656,1953.0,2015-06-23,True
9802532,41550,Balaenoptera acutorostrata,Common Minke Whale,42.0960366667,-70.2355957031,977.0,2015-06-23,False
9807139,42223,Odocoileus virginianus,White-tailed Deer,42.3044140157,-71.6348206624,516.0,2018-02-09,False
9809239,42051,Canis latrans,Coyote,42.454545,-71.3361283333,5.0,2018-02-10,False
9813666,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3759883333,-71.1160666667,6.0,2018-02-10,False
9813953,44395,Peromyscus leucopus,White-footed Mouse,42.3167665169,-71.2000444141,143.0,2018-01-24,False
9817273,41733,Halichoerus grypus,Grey Seal,42.6071004015,-70.6612622738,15.0,2018-02-10,False
9818759,46217,Tamias striatus,Eastern Chipmunk,42.2353463,-72.1411642,7367.0,2017-08-30,False
9818823,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.2615231327,-72.1851133421,154.0,2017-08-31,False
9819115,43794,Castor canadensis,American Beaver,42.6336912833,-70.9122040692,977.0,2016-07-10,False
9828413,42051,Canis latrans,Coyote,41.5276593767,-70.9852783662,,2018-02-11,False
9835541,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3716377656,-71.2204395003,111.0,2018-02-12,False
9838557,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.4022974946,-71.2161131271,,2018-02-12,False
9848591,42076,Urocyon cinereoargenteus,Gray Fox,42.5611947,-71.5899054,6882.0,2018-02-11,False
9849150,46217,Tamias striatus,Eastern Chipmunk,42.43232,-71.1067888333,10.0,2017-07-04,False
9860318,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3690652661,-71.2553560641,10.0,2018-02-14,False
9867181,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3650016785,-71.2600021362,,2018-02-15,False
9867427,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.377872467,-71.1176300049,,2018-02-15,False
9867435,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3763885498,-71.1177749634,,2018-02-15,False
9867559,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.409873358,-71.1323305965,10.0,2018-02-13,False
9868442,41708,Phoca vitulina,Harbor Seal,42.5883786469,-70.649066108,532.0,2018-02-13,False
9870797,46095,Marmota monax,Groundhog,42.4760901025,-70.9017397384,47.0,2015-03-30,False
9871968,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-31,False
9871990,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-29,False
9872025,42223,Odocoileus virginianus,White-tailed Deer,42.327972,-72.54305,4.0,2017-12-26,False
9872066,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-24,False
9872067,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-24,False
9872128,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-24,False
9872162,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.5430500593,4.0,2017-12-24,False
9872190,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-24,False
9872219,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-24,False
9872254,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-24,False
9872265,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-24,False
9872271,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-24,False
9872277,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-24,False
9872282,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-23,False
9872293,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-22,False
9872295,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-21,False
9872303,42051,Canis latrans,Coyote,42.327972,-72.54305,4.0,2017-12-21,False
9872310,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-21,False
9872343,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-21,False
9872350,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-21,False
9872356,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-21,False
9872364,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-20,False
9872388,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-19,False
9872399,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-19,False
9872407,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2017-12-17,False
9872415,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-13,False
9872426,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-13,False
9872438,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-13,False
9872455,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-13,False
9872477,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-13,False
9872481,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-13,False
9872491,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-13,False
9872499,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-13,False
9872511,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-13,False
9872532,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-13,False
9872548,42069,Vulpes vulpes,Red Fox,42.3278895266,-72.5430297107,307.0,2018-02-12,False
9872555,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-12,False
9872559,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-12,False
9872569,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-11,False
9872586,41663,Procyon lotor,Common Raccoon,42.327972,-72.54305,4.0,2018-02-11,False
9872595,41880,Mephitis mephitis,Striped Skunk,42.327972,-72.54305,4.0,2018-02-11,False
9872603,41663,Procyon lotor,Common Raccoon,42.327972,-72.54305,4.0,2018-02-11,False
9872610,41880,Mephitis mephitis,Striped Skunk,42.327972,-72.54305,4.0,2018-02-10,False
9872632,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-06,False
9872640,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-06,False
9872646,41663,Procyon lotor,Common Raccoon,42.327972,-72.54305,4.0,2018-02-06,False
9872677,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-05,False
9872684,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-05,False
9872687,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-05,False
9872697,41880,Mephitis mephitis,Striped Skunk,42.327972,-72.54305,4.0,2018-02-04,False
9872703,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-04,False
9872714,42051,Canis latrans,Coyote,42.327972,-72.54305,4.0,2018-02-03,False
9872728,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-03,False
9872741,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-01,False
9872757,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-02-01,False
9872766,42051,Canis latrans,Coyote,42.327972,-72.54305,4.0,2018-01-31,False
9872775,42051,Canis latrans,Coyote,42.327972,-72.54305,4.0,2018-01-30,False
9872782,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-28,False
9872786,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-28,False
9872795,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-28,False
9872802,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-28,False
9872806,41663,Procyon lotor,Common Raccoon,42.327972,-72.54305,4.0,2018-01-28,False
9872809,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-27,False
9872821,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-27,False
9872825,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-26,False
9872834,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-26,False
9872839,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-26,False
9872845,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-26,False
9872848,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-26,False
9872859,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-26,False
9872867,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-26,False
9872875,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-25,False
9872892,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-25,False
9872899,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-25,False
9872917,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-25,False
9872930,41663,Procyon lotor,Common Raccoon,42.327972,-72.54305,4.0,2018-01-24,False
9872937,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-24,False
9872954,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-24,False
9872967,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-24,False
9872978,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-24,False
9872982,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-24,False
9872985,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-23,False
9872990,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-23,False
9873007,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-22,False
9873023,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.327972,-72.54305,4.0,2018-01-22,False
