latitude,longitude,presence
42.1894529957,-72.3745470089,0
42.1311269435,-72.7972835455,0
42.40122,-71.56638333,0
42.23409,-71.557738,1
42.41636692,-71.225884,1
42.53487833,-71.19796667,0
42.4900466667,-71.5176166667,0
42.2874809722,-73.2950259722,0
42.2787783333,-71.2417966667,0
42.6094723848,-72.5071105971,0
42.6527033333,-70.8043883333,1
41.8859116667,-70.58168,0
42.63162,-70.7923883333,0
42.0316278777,-71.1297351259,0
42.36488,-71.8789533333,0
42.7197583333,-71.0226444444,1
42.0682124685,-71.6322419358,0
41.6355770997,-70.8900674,1
41.7490773997,-70.5057304,0
42.1430516114,-71.0020156347,0
42.0928716667,-73.2707033333,0
42.6557994111,-72.5640575939,0
42.33303833,-73.314675,0
42.3904513987,-71.3469317929,0
42.6589736938,-71.3476715088,0
41.4821957153,-70.6015109888,0
42.4286566667,-71.4593716667,0
42.365679,-71.2645100997,1
42.5541083333,-72.44468,0
42.6264228611,-71.5767440556,0
42.5108480693,-71.2377703803,0
42.574302902,-72.7310452258,0
42.7189178822,-72.6784580185,0
42.4785717,-71.1635481,1
42.4781087042,-71.4792493582,1
42.5325984601,-70.8993645665,0
42.417605,-71.3535666667,0
42.3051757813,-71.179397583,0
41.8436305312,-70.6935540077,0
42.7075590595,-73.1851008755,1
42.6542496619,-71.7017484289,0
42.2268580169,-72.6802655117,0
42.459175,-71.31408,1
42.4304767835,-71.207581982,0
42.2173241646,-71.7891162802,1
42.3952777778,-72.7327777778,0
42.4811529539,-70.889044915,0
42.3027533333,-70.882775,0
42.629975,-71.3938833333,0
41.5522352653,-70.4918826833,0
41.75433,-70.15699717,0
42.6013627893,-72.5815428793,0
42.1057154591,-71.6542588288,0
42.244555,-71.3810966667,0
42.2604254203,-71.1079172908,1
42.1875826267,-71.0885502056,1
42.4423231997,-71.0746048,1
42.6131581069,-72.0201725178,0
41.5589971899,-70.6296782198,0
42.6355936134,-70.6426909416,1
42.326667,-72.539167,1
42.2856395726,-71.1809020849,1
42.6464384981,-70.9179432037,1
42.3226013184,-73.085319519,0
42.4698916667,-72.4103,0
42.6475344134,-72.0978427942,0
41.296497345,-70.0099716187,0
42.4903119901,-73.2039541751,0
42.0837333333,-71.2733833333,0
42.3709472347,-71.0486681232,0
42.320602,-72.6639839722,0
42.4332716667,-71.0811611667,1
41.3853272098,-70.6323434293,0
42.5410016751,-73.1757553099,0
42.3444364426,-71.6925337538,0
42.2609418502,-71.6477995491,0
41.3037188603,-70.0972222164,0
42.4120673212,-71.4686932695,1
42.3656283333,-71.2646116667,1
42.735825,-70.7904805556,1
42.3201064723,-72.5412443692,1
42.1735393955,-73.3069266938,1
42.4950175,-71.2684890997,0
42.4912323559,-71.3254306508,1
41.4523859722,-70.652545,0
42.5641720318,-71.1794514467,1
42.3604529918,-71.3666160971,0
42.70913,-71.2073583333,0
42.4442105426,-71.2860705469,0
42.4207166667,-72.59015,1
41.7145414107,-70.3680109978,0
42.4245533333,-71.1569138333,1
42.4410251095,-71.5193781302,1
41.3661451681,-70.0199936114,0
42.5017883333,-71.19275,0
42.1439611197,-70.7760410383,0
42.0623333333,-70.24637,1
42.3810888889,-71.8338166667,0
42.0122618544,-70.6831079949,0
41.8395302997,-71.0145298997,0
42.5427188554,-71.299616752,0
42.2690169722,-71.814605,0
41.9528535728,-70.8210902806,1
42.5265554677,-73.2778555277,0
42.4424204823,-71.4983263443,1
42.5801583333,-72.1474445,0
41.4819851661,-71.0367224853,1
42.2720706404,-71.8156976817,0
42.1876693564,-71.7301497237,0
42.4289749514,-71.5165862907,1
41.6773333333,-70.39972,0
42.6088775509,-71.3542113081,0
41.759605,-69.9774866667,0
41.8651116667,-71.135,0
42.2519647,-71.0024887,0
41.9895247452,-71.2713554986,0
41.2933230977,-70.0398475845,0
42.513665,-71.612575,0
42.5466783333,-71.2808833333,0
42.3823559855,-71.2059098108,0
42.3721716667,-71.9941466667,0
41.8820380138,-69.9962561261,1
42.4455861111,-71.34095,0
41.3201485435,-70.8083958207,0
42.0989388333,-71.41292,0
42.3161394738,-71.4160859585,1
42.3464819284,-72.6818289974,0
42.5980279722,-71.1517199722,0
41.595077,-70.610477,1
42.4924316662,-71.3208414367,1
41.6975904697,-70.2883149755,1
