latitude,longitude,presence
42.49028,-72.7725216667,1
42.6046476285,-72.5271924677,1
41.70903,-70.7459716667,0
42.0797508078,-70.6779557594,0
42.7594025759,-71.0131126922,0
42.6649953255,-72.08631549,0
42.79842,-70.8591616667,1
42.4674833333,-72.2670833333,0
42.30158728,-71.14597234,0
42.1594308776,-72.0559948311,0
41.4845272492,-71.0367056655,0
42.3632040946,-71.261888668,1
41.6304742,-70.9357608,0
42.4133313,-71.5097057,1
41.4804985325,-71.0368048813,0
42.6500633333,-72.62076,0
42.5156555176,-71.2525634766,0
42.2867342369,-71.8833889529,0
42.0619262708,-70.1914290475,1
42.66667362,-72.31216433,0
42.4367405833,-72.4687353694,0
42.2840700359,-71.8081215058,1
42.422505,-71.3444216667,1
41.5426055556,-70.6591055556,1
42.6236239924,-72.7817885578,0
42.57350994,-71.2433687,0
42.3655,-71.0,0
42.1224853695,-71.5563090332,0
42.6117855278,-71.0866027222,0
42.43897072,-71.59170407,0
42.240120407,-71.2816826169,1
42.2891916667,-72.6792966667,0
42.0604695997,-71.2695135,0
42.238782154,-73.3350454643,0
42.0741629786,-70.2052102815,1
42.0742148122,-70.205287144,1
42.3658304,-72.5806912,1
42.0517638889,-70.0760055556,0
42.715605,-70.99285,0
42.512,-72.2813716667,0
42.3268783333,-72.6410533333,0
41.754306832,-69.9317598721,0
42.216145505,-71.2178399849,1
42.5819194444,-70.6702722222,0
42.6022133333,-71.1200638333,0
42.6297674781,-71.1181979504,0
42.5963592529,-70.9307327271,0
42.21725,-71.1389066667,0
41.6168666667,-70.435425,1
42.4303083333,-71.1197361667,0
42.64197,-70.99659,1
42.30999667,-71.25707167,1
41.7854840072,-70.9148080194,0
42.1955630531,-71.5307200372,0
42.364491,-73.147028,0
41.7751808167,-70.0518035889,0
42.505047551,-72.7516578994,0
42.592664744,-72.5865596127,0
42.6606706481,-72.4582349102,0
42.5465075288,-72.7573845184,0
42.2381617801,-71.3759898558,1
42.0712426376,-73.1296773332,1
42.25889167,-71.516555,0
42.4627799988,-72.7942657471,0
42.3046873464,-71.284462642,0
42.2189533333,-71.1625361667,0
42.4158755699,-71.2124180049,0
42.5966216667,-71.803855,0
42.1612851935,-70.7395557404,0
42.4841033333,-72.1379305,0
42.0803890319,-71.2651940287,0
42.334773,-71.023986,0
42.6051533333,-72.4210583333,0
42.2195505193,-71.1045957329,0
41.7225216667,-71.0420305,0
41.6081555556,-70.6098388889,0
41.8297702633,-70.6272253767,0
41.9895121336,-71.0792231473,0
42.1730889722,-71.6985999722,0
42.2033157236,-72.6294152811,1
42.3246805324,-71.389610516,0
42.47013,-71.65445833,0
42.14235,-70.7362283333,0
42.6996405194,-70.9523491602,0
42.0444445,-70.19197,1
42.353443,-71.404815,0
42.4151286574,-71.2246507424,0
42.23047167,-71.49407167,0
42.0786885677,-70.219179692,1
42.320602,-72.6639839722,0
42.50042746,-70.91226023,0
42.5000840938,-72.6991778613,0
42.8434633333,-70.903275,0
42.30133,-71.61708,0
41.91830112,-71.09195264,0
42.428022428,-71.8271806211,1
41.6938565877,-70.001007167,0
41.659359,-69.980951,0
42.6855138112,-71.2935129064,0
42.4134869804,-71.0473506275,0
42.1440575268,-73.2354432096,0
42.0118111167,-71.0142833333,1
41.3234595861,-70.8128204494,0
42.7312067815,-70.869926333,1
42.6107741319,-71.2090764136,0
42.35699273,-73.04695987,0
42.2541722222,-71.1170833333,0
42.0758333333,-70.2170333333,1
42.19868,-71.1035116667,0
42.1903333333,-70.7260966667,0
42.620475,-71.4180666667,0
42.827945,-70.9181583333,0
42.3127366704,-71.2346283333,0
42.1381721667,-70.9310083333,0
42.1373906228,-71.1593781809,0
42.364219,-71.262503,1
42.2872962658,-71.2044026768,0
42.5578878464,-71.7283452675,0
42.0788805,-70.2201616667,1
42.4625969,-71.1736185,0
42.26380803,-70.82611689,0
42.5148010254,-71.5024032593,0
42.4360244817,-72.4960736185,0
42.4755092776,-72.1675018863,0
41.6665393358,-69.9951490234,0
42.3268645384,-72.538363214,1
42.4500854128,-71.3404184674,0
42.5477957,-71.265728,0
42.1583026374,-71.4812802896,0
41.6971528225,-71.1457445913,0
42.2896,-71.441461,0
42.5569033333,-71.794075,0
42.3304371714,-71.0980911212,0
41.6620548745,-70.4903921282,0
42.3715264862,-71.0642421273,0
42.3978277778,-73.1043555556,0
42.3170348404,-72.6440458735,1
42.0541697919,-70.1176373471,1
42.2562616667,-71.9610883333,0
42.3453354748,-71.1958419532,1
42.3273466667,-71.4594583333,0
42.0425079173,-73.0228604586,0
42.276895,-72.513609,0
42.47941,-73.178915,0
42.6035716667,-70.99868,1
42.70019695,-72.40004373,0
42.3275318481,-72.527213394,1
42.5806694388,-70.6637016968,0
41.600894928,-70.9305877686,0
42.6104216667,-72.4650366667,0
41.6720462485,-70.0875579727,0
41.6954154671,-70.7280949783,0
41.350276947,-70.5102767944,0
42.3431432808,-72.6841962662,0
42.6246514717,-71.6050908938,0
42.0624447288,-71.557957437,0
