observation_id,observed_on,latitude,longitude,positional_accuracy,quality_grade,taxon_id,taxon_name,common_name,coordinates_obscured,uri
64330558,2020-04-07,42.0723865138,-70.2078575443,237.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/64330558
64962546,2020-11-15,42.6868667858,-70.6317971659,4.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/64962546
65349193,2020-11-21,42.52668,-70.8691812,198.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/65349193
65367169,2020-11-21,41.60358,-70.6345883333,5.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/65367169
65752391,2007-04-21,42.5573843446,-71.9754387261,31.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/65752391
65779803,2020-11-28,42.0762844843,-70.2173375711,14.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/65779803
65844584,2020-11-28,41.9046666667,-70.0030972222,5.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/65844584
65922068,2020-11-27,42.4851413041,-71.9367755959,26.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/65922068
66098845,2020-09-30,42.251205,-71.8250966667,10.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/66098845
66191243,2020-12-06,42.3949409,-71.5400876,17.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/66191243
66252893,2020-12-07,42.3300628012,-71.5506504712,24.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/66252893
66340033,2020-12-07,42.1521489823,-73.422864795,39.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/66340033
66476148,2020-11-25,42.6300503088,-70.8448071316,23.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/66476148
66506493,2020-12-10,42.2742531833,-71.6324406012,220.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/66506493
66536412,2020-12-13,42.7696688303,-71.1092758987,4.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/66536412
66571698,2020-12-14,42.6520055556,-71.2312222222,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/66571698
66579358,2020-06-27,42.0517135213,-70.184751654,25.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/66579358
66783448,2020-12-19,42.3248387007,-71.5808702736,24.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/66783448
66886449,2018-07-30,42.0306964812,-70.081018549,244.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/66886449
66966056,2020-12-23,42.6098583333,-71.44085,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/66966056
67006016,2020-12-24,42.2686827903,-71.532333456,181.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/67006016
67169350,2020-12-11,42.5943242871,-71.5533999798,55.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/67169350
67255186,2020-12-29,42.3833576897,-71.167231977,75.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/67255186
67421781,2021-01-01,42.3877914383,-71.124151315,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/67421781
67577771,2021-01-04,42.3283883333,-71.618805,5.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/67577771
68063706,2021-01-14,41.6372006417,-70.3414658804,32.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/68063706
68162616,2021-01-16,41.928459717,-70.062322482,83.0,research,126770,Vulpes vulpes fulva,Eastern American Red Fox,False,https://www.inaturalist.org/observations/68162616
68344818,2021-01-19,42.0446938283,-70.1946695521,83.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/68344818
68378162,2021-01-20,41.9152670742,-70.646310495,172.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/68378162
68378219,2021-01-20,41.9162835321,-70.6449024752,76.0,research,126770,Vulpes vulpes fulva,Eastern American Red Fox,False,https://www.inaturalist.org/observations/68378219
68393082,2021-01-20,42.0447473597,-70.1934048906,23.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/68393082
68396961,2021-01-20,42.066960018,-70.1937448606,115.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/68396961
68465519,2021-01-22,42.4413904874,-71.8572000135,5.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/68465519
68606536,2020-11-22,42.254748546,-71.838256045,44.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/68606536
69050360,2021-02-04,42.3617419542,-71.2838929182,103.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/69050360
69057964,2021-01-14,42.4950931374,-71.4691847836,58.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/69057964
69139774,2021-01-28,42.1606333569,-71.160055254,25.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/69139774
69704622,2021-01-26,42.8070304663,-70.9736824172,56.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/69704622
69715974,2021-02-17,42.3444348264,-71.5915184256,169.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/69715974
69725670,2021-02-17,42.3583192428,-71.5962263494,65.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/69725670
69827745,2021-02-19,42.0624453752,-70.1913711056,170.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/69827745
69889023,2021-01-04,42.3986654024,-71.5780787052,186.0,research,126770,Vulpes vulpes fulva,Eastern American Red Fox,False,https://www.inaturalist.org/observations/69889023
69958841,2021-02-21,42.0698966944,-70.1960449167,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/69958841
70036398,2020-12-02,42.375599,-71.529228,189.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/70036398
70495028,2021-03-03,42.6520166667,-71.2312472222,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/70495028
70507573,2021-03-03,42.806947712,-70.9736012648,22.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/70507573
70700039,2021-02-24,42.2672435271,-71.0644487498,196.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/70700039
70742179,2021-03-06,41.5845064037,-70.8295572803,4.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/70742179
71025568,2014-11-04,41.7087023081,-70.2766897983,194.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/71025568
71148444,2021-03-09,42.2671006542,-71.0644809528,196.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/71148444
71156771,2021-03-04,42.61066167,-71.13829167,65.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/71156771
71211313,2021-03-14,42.3177701317,-71.0059127212,16.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/71211313
71357074,2021-02-25,42.338688,-71.5298538,178.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/71357074
71429894,2021-03-17,42.3974116667,-71.2212833333,65.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/71429894
71785349,2021-03-17,42.6511845264,-70.8429489643,78.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/71785349
71824929,2021-02-08,42.2940083264,-71.0114435574,61.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/71824929
71919284,2021-03-24,42.1070625,-71.1259823,180.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/71919284
71964556,2021-03-03,42.4708440598,-71.1883839438,7.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/71964556
71985129,2019-11-28,41.5254038843,-70.6725505055,111.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/71985129
71989195,2019-12-01,41.8780089231,-69.9884556702,76.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/71989195
72015159,2010-02-01,42.2196107088,-71.5696179194,46.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/72015159
72225898,2020-11-20,42.5045678965,-71.1533011921,22.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/72225898
72312325,2021-02-20,42.470725,-71.0571055,18.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/72312325
72715429,2021-04-02,42.0319583333,-71.2284,65.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/72715429
72836021,2021-03-28,42.652778,-71.168029,186.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/72836021
73864609,2021-04-13,42.335495,-71.7874916667,6.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/73864609
73897898,2021-04-13,42.519284872,-72.6993821137,15.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/73897898
73901879,2021-04-13,42.8075666667,-70.9748383333,5.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/73901879
73978414,2021-04-14,42.3330124194,-71.579182797,24.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/73978414
74455140,2021-04-18,42.6388666667,-70.988395,10.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/74455140
74581918,2021-04-19,42.0781708088,-70.2213643876,31.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/74581918
74799798,2021-04-20,41.8579710795,-70.5274320468,16.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/74799798
74928420,2021-04-23,42.3691498041,-71.265245401,65.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/74928420
75064945,2021-04-23,42.0784817658,-70.2208166777,160.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/75064945
75340974,2020-03-16,41.6872779722,-70.9084009722,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/75340974
75357184,2021-04-24,42.0769592408,-70.217432992,2.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/75357184
75359068,2021-04-22,42.396196296,-71.9658109159,2.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/75359068
75667643,2021-04-29,42.109189438,-71.9962597642,65.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/75667643
76119104,2021-05-01,42.3661883333,-71.2646783333,10.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/76119104
76409721,2021-04-30,42.2637833333,-70.8719783333,4.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/76409721
76806671,2021-05-01,42.4687916667,-71.0075527833,8.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/76806671
77616325,2021-05-06,42.6966299722,-73.1077509722,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/77616325
77739839,2021-05-07,42.3195432064,-71.2820374314,24.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/77739839
77741268,2021-05-06,42.331895,-71.5664366667,13.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/77741268
77799263,2021-05-07,42.5862466667,-71.4999783333,10.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/77799263
77831856,2021-04-26,42.2296649722,-71.8229489722,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/77831856
77842157,2021-05-06,42.6567546336,-70.5981515926,10.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/77842157
78444740,2021-03-05,41.9951156639,-71.200331754,105.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/78444740
78447736,2021-05-08,42.4994666728,-71.367255,20.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/78447736
78455251,2021-05-09,42.5942653051,-71.5533770854,66.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/78455251
78462751,2021-05-12,42.3538173866,-71.5959107601,24.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/78462751
78932226,2021-05-15,42.0792833333,-70.219475,4.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/78932226
79222094,2021-05-17,42.216145505,-71.2178399849,41.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/79222094
79408178,2019-11-07,42.37815,-71.5146033333,5.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/79408178
80040168,2021-05-23,42.1033083333,-71.26178,10.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/80040168
80045624,2021-05-22,42.269935191,-71.1412614503,98.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/80045624
80133314,2021-05-24,42.2455056225,-73.4405266866,234.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/80133314
80156958,2021-05-24,41.5954754549,-70.6355002686,22.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/80156958
80246899,2021-05-13,42.3304007758,-71.5481747417,23.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/80246899
80277357,2021-05-25,42.0782195,-70.2208416667,7.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/80277357
80476629,2021-05-26,41.9343177563,-70.0200797519,92.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/80476629
80601588,2021-05-26,41.938595,-71.2581416667,65.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/80601588
80640847,2021-05-28,42.1789552868,-72.7004265954,67.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/80640847
80661865,2021-05-28,41.942445,-70.0166027833,5.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/80661865
80868111,2021-05-30,42.20157843,-71.72453518,6.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/80868111
80976160,2021-05-30,41.58522,-70.6411366667,13.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/80976160
81303522,2021-05-14,42.08732,-72.125633,15.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/81303522
81322877,2021-05-26,41.7881383333,-70.0128111167,22.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/81322877
81416211,2021-06-03,42.40055,-71.580475,10.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/81416211
81848979,2021-06-01,42.6500359504,-71.1664629555,4.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/81848979
81942378,2021-03-13,42.4133223194,-71.5105061304,28.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/81942378
82276048,2021-06-09,42.6467922155,-71.4801895298,74.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/82276048
82692359,2021-06-10,42.3749608,-71.2494595,13.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/82692359
83546883,2021-06-18,42.247025,-73.4432366667,8.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/83546883
84200097,2021-06-23,42.5149055556,-71.3298805556,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/84200097
84231331,2021-06-23,42.0731611667,-70.2064966667,5.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/84231331
84771573,2021-06-27,42.5609883333,-71.0223695,32.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/84771573
84977240,2020-07-03,42.4651666667,-71.3426366667,10.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/84977240
85158249,2021-06-30,42.5641664722,-71.1795170244,23.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/85158249
85272507,2020-08-19,42.4891166667,-71.516625,8.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/85272507
85557884,2021-06-10,42.605432847,-71.3898806032,90.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/85557884
86323700,2021-06-01,42.2547942072,-71.8381138879,67.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/86323700
86860500,2021-07-13,41.7328671595,-70.2329179456,15.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/86860500
86899226,2021-07-13,42.110307435,-73.4736067057,149.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/86899226
86930546,2021-07-13,42.3823559855,-71.2059098108,24.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/86930546
87487659,2021-07-17,42.0527320056,-70.1887750626,38.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/87487659
87634710,2021-07-18,42.0295436086,-71.2918522954,169.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/87634710
88720741,2021-07-22,42.5641520369,-71.179491013,23.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/88720741
89141391,2021-07-29,41.6681069722,-70.0689069722,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/89141391
89265980,2021-07-30,42.5862716667,-71.5001916667,22.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/89265980
89276778,2021-07-26,41.919205,-70.98223,6.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/89276778
89390417,2021-07-31,41.7090180475,-70.324559872,63.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/89390417
89403534,2021-05-29,42.2078041747,-71.6216457492,22.0,research,126770,Vulpes vulpes fulva,Eastern American Red Fox,False,https://www.inaturalist.org/observations/89403534
89404996,2021-07-31,42.1509634,-72.1190146997,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/89404996
90340215,2021-06-26,42.487624833,-71.393779601,23.0,research,126770,Vulpes vulpes fulva,Eastern American Red Fox,False,https://www.inaturalist.org/observations/90340215
90356183,2021-05-23,42.6311225891,-72.0833740234,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/90356183
91400636,2021-05-21,42.64268,-70.6795116667,17.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/91400636
91477841,2021-08-16,42.2675839722,-72.6644,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/91477841
91681781,2021-08-18,41.6720416667,-70.0270221667,4.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/91681781
91779734,2018-12-17,42.2983093262,-71.0107574463,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/91779734
92037622,2021-08-18,42.3107616667,-71.7950966667,65.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/92037622
92081250,2021-08-22,42.5747377659,-70.7776795328,5.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/92081250
92178590,2018-08-23,42.5755211714,-71.6888787063,2.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/92178590
92192107,2021-08-19,42.6559710539,-70.6155578386,11.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/92192107
92525631,2021-08-25,42.1534,-71.2593,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/92525631
92987640,2021-08-29,42.2565143504,-71.087664105,4.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/92987640
93083554,2021-08-28,42.0609055,-70.1134195,8.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/93083554
93777618,2021-08-03,41.9862258216,-70.0764075706,49.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/93777618
93830900,2021-09-06,42.6858009094,-71.1060648339,16.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/93830900
94163984,2021-09-02,41.9305166667,-70.0298611667,5.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/94163984
94516948,2021-09-11,42.3690082987,-72.511574957,123.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/94516948
94827803,2021-09-12,42.5641600077,-71.1794745633,23.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/94827803
95456073,2021-09-11,42.6331745468,-70.6813156843,31.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/95456073
95607936,2021-09-20,42.564412203,-71.1797300509,23.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/95607936
96159533,2021-09-25,42.7025216667,-70.77603,5.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/96159533
97135196,2021-09-27,41.6554717646,-70.3214145697,65.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/97135196
97956478,2021-10-11,42.4367711367,-72.5223509689,50.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/97956478
99291916,2021-10-24,42.156888,-71.2142015,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/99291916
100292327,2021-11-02,42.131005,-72.464605,,research,126770,Vulpes vulpes fulva,Eastern American Red Fox,False,https://www.inaturalist.org/observations/100292327
100324025,2021-05-11,42.3239,-72.5356,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/100324025
100511529,2021-11-07,42.812544602,-70.9649875195,24.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/100511529
101424760,2021-11-09,42.4529390458,-71.0820193989,61.0,research,126770,Vulpes vulpes fulva,Eastern American Red Fox,False,https://www.inaturalist.org/observations/101424760
102002406,2021-11-27,42.5852152706,-71.3678940945,5.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/102002406
102360534,2021-12-02,41.96644034,-71.17916519,5.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/102360534
102395280,2021-05-06,42.1496127487,-71.4896747466,41.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/102395280
102408177,2021-11-25,42.623924475,-72.4601377174,126.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/102408177
102993533,2021-12-13,42.0511178021,-70.2016631608,5.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/102993533
102993544,2021-12-13,42.0511582029,-70.2016635799,5.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/102993544
103156538,2021-10-23,42.180255,-70.97252,65.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/103156538
103174781,2021-12-14,42.3437126279,-71.200287114,64.0,research,126770,Vulpes vulpes fulva,Eastern American Red Fox,False,https://www.inaturalist.org/observations/103174781
103220667,2021-12-17,42.5639260004,-71.1792245371,23.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/103220667
103388664,2021-12-16,42.5648418619,-71.1802814867,23.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/103388664
103397057,2021-12-20,42.3281259949,-71.1930561438,17.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/103397057
103473363,2021-12-17,42.319853,-71.405484,12.0,research,126770,Vulpes vulpes fulva,Eastern American Red Fox,False,https://www.inaturalist.org/observations/103473363
103754914,2021-12-26,42.0436670114,-70.1921130717,55.0,research,126770,Vulpes vulpes fulva,Eastern American Red Fox,False,https://www.inaturalist.org/observations/103754914
103797520,2021-12-27,42.807248858,-70.9732947841,67.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/103797520
103798422,2021-12-27,42.8067666728,-70.9731,20.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/103798422
103835585,2021-12-28,42.1116235997,-72.1043446622,31.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/103835585
103970434,2021-11-02,42.258975,-72.5714116667,5.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/103970434
104220010,2022-01-02,42.5641497373,-71.1794560637,23.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/104220010
104740225,2022-01-10,42.8071783333,-70.9734716667,4.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/104740225
104742425,2021-03-31,42.3524418,-71.2164445,182.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/104742425
105001138,2022-01-15,42.4041777778,-71.1502694444,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/105001138
105323028,2021-12-08,42.6534842575,-71.1656572312,23.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/105323028
105477119,2022-01-23,42.3628120088,-71.2612311915,7.0,research,126770,Vulpes vulpes fulva,Eastern American Red Fox,False,https://www.inaturalist.org/observations/105477119
105643676,2022-01-26,42.6868988647,-70.6316685592,4.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/105643676
105660277,2022-01-27,42.5852346328,-71.3675899991,5.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/105660277
105904272,2022-01-30,42.319917,-71.405509,,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/105904272
106082815,2022-02-03,42.363488976,-71.2617182607,60.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/106082815
106377499,2022-02-07,42.3199166043,-71.4049983291,18.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/106377499
106381740,2021-06-15,41.5356817753,-70.6455978415,54.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/106381740
106728044,2017-06-12,42.2740716721,-71.63225494,202.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/106728044
107234983,2017-05-29,42.273975322,-71.6321962572,195.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/107234983
107669411,2022-02-28,42.3636911465,-71.2616763293,87.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/107669411
107728991,2021-12-12,42.3676011742,-71.2587255426,12.0,research,42069,Vulpes vulpes,Red Fox,False,https://www.inaturalist.org/observations/107728991
